1_SmallDateTime,2_date,3_Time,4_DateTimeOffset,5_DateTime2,6_DateTime
10/25/1986 3:51,7/21/1964,01:01:06,1967-11-07 08:43:54.1318276 +00:00,10/25/1986 3:51,10/25/1986 3:51
4/26/1985 7:29,4/27/1966,01:01:01.1,2000-05-31 15:59:07.3273158 +00:00,4/26/1985 7:29,4/26/1985 7:29
2/17/1991 13:21,1/27/1988,01:01:01.11,1971-04-27 06:16:13.6543552 +00:00,2/17/1991 13:21,2/17/1991 13:21
11/13/2003 6:53,3/21/1989,01:01:01.111,1970-03-10 08:09:17.1459892 +00:00,11/13/2003 6:53,11/13/2003 6:53
12/28/1985 11:58,1/2/1954,01:01:01.1111,1983-05-21 20:33:08.5549830 +00:00,12/28/1985 11:58,12/28/1985 11:58
5/25/2005 15:15,1/17/1978,01:01:01.11111,1988-06-24 04:36:57.4306948 +00:00,5/25/2005 15:15,5/25/2005 15:15
12/5/1993 6:13,3/21/1997,01:01:01.111111,1988-07-23 13:56:48.9663516 +00:00,12/5/1993 6:13,12/5/1993 6:13
6/12/1984 2:22,8/18/1984,01:01:01.1111111,1953-08-26 01:29:03.3701748 +00:00,6/12/1984 2:22,6/12/1984 2:22
6/8/1982 18:45,6/14/1963,01:06,1975-02-25 04:18:58.0276976 +00:00,6/8/1982 18:45,6/8/1982 18:45
10/1/1983 15:30,3/10/1990,01:01:06,1979-05-19 13:54:38.0381540 +00:00,10/1/1983 15:30,10/1/1983 15:30
8/9/1998 13:05,7/2/1988,01:01:01.1,1975-03-18 04:49:19.0770847 +00:00,8/9/1998 13:05,8/9/1998 13:05
8/7/1994 21:16,4/5/1973,01:01:01.11,1959-03-03 04:27:27.3239496 +00:00,8/7/1994 21:16,8/7/1994 21:16
6/26/1993 15:59,6/30/2006,01:01:01.111,1991-03-07 17:15:04.1912754 +00:00,6/26/1993 15:59,6/26/1993 15:59
1/19/2007 3:40,12/14/1979,01:01:01.1111,1968-12-07 02:34:35.4767103 +00:00,1/19/2007 3:40,1/19/2007 3:40
7/1/1998 9:54,4/26/1998,01:01:01.11111,1972-04-16 23:00:30.8412043 +00:00,7/1/1998 9:54,7/1/1998 9:54
5/30/1986 3:55,12/3/1955,01:01:01.111111,1971-05-19 20:36:29.5630660 +00:00,5/30/1986 3:55,5/30/1986 3:55
9/5/1998 4:32,10/5/1974,01:01:01.1111111,1962-01-12 04:50:41.7959279 +00:00,9/5/1998 4:32,9/5/1998 4:32
1/19/1989 13:14,6/9/1982,01:06,1975-07-25 14:36:20.0596676 +00:00,1/19/1989 13:14,1/19/1989 13:14
7/22/2004 14:23,7/4/1981,01:01:06,1954-01-24 13:04:34.2606412 +00:00,7/22/2004 14:23,7/22/2004 14:23
3/3/2002 17:02,2/12/1954,01:01:01.1,,3/3/2002 17:02,3/3/2002 17:02
4/13/1984 5:33,12/28/1988,01:01:01.11,1987-04-19 12:17:42.3771992 +00:00,4/13/1984 5:33,4/13/1984 5:33
11/11/1994 4:11,10/16/1953,01:01:01.111,1993-03-10 22:24:17.4385078 +00:00,11/11/1994 4:11,11/11/1994 4:11
12/16/1981 17:30,2/2/1980,01:01:01.1111,1983-06-01 12:40:27.3646864 +00:00,12/16/1981 17:30,12/16/1981 17:30
11/19/1987 20:27,5/12/1983,01:01:01.11111,1979-02-25 20:07:22.0048112 +00:00,11/19/1987 20:27,11/19/1987 20:27
3/30/2006 23:27,7/1/1955,01:01:01.111111,1982-02-04 09:35:05.0415854 +00:00,3/30/2006 23:27,3/30/2006 23:27
1/9/1994 4:08,6/30/1991,01:01:01.1111111,1994-07-19 19:33:19.9818892 +00:00,1/9/1994 4:08,1/9/1994 4:08
3/11/2002 16:31,10/22/1955,01:06,1973-11-25 03:58:08.0691982 +00:00,3/11/2002 16:31,3/11/2002 16:31
1/28/2000 21:03,9/23/1986,01:01:06,1989-06-30 21:15:42.4283578 +00:00,1/28/2000 21:03,1/28/2000 21:03
1/10/1984 8:33,10/19/1967,01:01:01.1,1979-07-05 23:20:34.6229676 +00:00,1/10/1984 8:33,1/10/1984 8:33
5/13/1995 10:14,10/24/1985,01:01:01.11,1960-03-13 03:46:55.5660260 +00:00,5/13/1995 10:14,5/13/1995 10:14
11/21/1993 21:44,6/1/1960,01:01:01.111,1953-07-06 06:34:24.8371717 +00:00,11/21/1993 21:44,11/21/1993 21:44
2/26/2003 19:04,12/24/1995,01:01:01.1111,1997-05-24 19:07:38.2085170 +00:00,2/26/2003 19:04,2/26/2003 19:04
7/24/1993 21:00,11/15/1998,01:01:01.11111,1985-01-24 16:04:56.9195858 +00:00,7/24/1993 21:00,7/24/1993 21:00
1/5/1996 6:19,7/27/1990,01:01:01.111111,1955-11-26 01:58:05.0228491 +00:00,1/5/1996 6:19,1/5/1996 6:19
6/14/1980 15:23,5/30/1981,01:01:01.1111111,1959-05-24 13:16:25.9316556 +00:00,6/14/1980 15:23,6/14/1980 15:23
2/19/1997 1:19,2/23/1987,01:07,1993-06-27 09:30:01.8755774 +00:00,2/19/1997 1:19,2/19/1997 1:19
4/25/2004 18:27,2/8/1999,01:01:07,1998-05-16 11:50:12.6555090 +00:00,4/25/2004 18:27,4/25/2004 18:27
1/12/1998 15:01,1/6/1965,01:01:01.1,1966-05-06 14:14:58.9434213 +00:00,1/12/1998 15:01,1/12/1998 15:01
7/6/1988 4:41,10/22/1957,01:01:01.11,1991-03-10 06:14:25.1035860 +00:00,7/6/1988 4:41,7/6/1988 4:41
6/24/1989 18:53,1/13/1966,01:01:01.111,2000-05-25 15:41:26.8282596 +00:00,6/24/1989 18:53,6/24/1989 18:53
,12/11/1977,01:01:01.1111,1984-09-03 04:33:17.9547980 +00:00,,
4/16/2005 0:29,2/2/1985,01:01:01.11111,2006-11-21 22:48:20.2241652 +00:00,4/16/2005 0:29,4/16/2005 0:29
12/21/1991 22:07,12/18/1973,01:01:01.111111,1996-04-19 17:44:18.9590668 +00:00,12/21/1991 22:07,12/21/1991 22:07
1/4/1980 4:26,3/25/1989,01:01:01.1111111,1970-02-11 20:35:25.6954583 +00:00,1/4/1980 4:26,1/4/1980 4:26
2/21/2007 17:08,5/4/1989,01:07,1975-06-18 03:59:24.2324946 +00:00,2/21/2007 17:08,2/21/2007 17:08
6/15/2003 20:31,2/28/1981,01:01:07,1956-10-09 21:03:57.3950462 +00:00,6/15/2003 20:31,6/15/2003 20:31
8/23/2000 23:06,11/23/1958,01:01:01.1,1972-09-15 11:14:25.8043484 +00:00,8/23/2000 23:06,8/23/2000 23:06
8/6/1985 4:42,7/11/1996,01:01:01.11,1978-03-09 17:23:38.0228882 +00:00,8/6/1985 4:42,8/6/1985 4:42
4/30/1993 20:24,11/23/1969,01:01:01.111,1953-12-20 23:52:39.4006595 +00:00,4/30/1993 20:24,4/30/1993 20:24
7/17/1989 18:21,1/9/1974,01:01:01.1111,1993-08-10 09:59:53.8829574 +00:00,7/17/1989 18:21,7/17/1989 18:21
12/28/1990 6:29,7/7/1987,01:01:01.11111,1978-03-12 07:54:45.7577963 +00:00,12/28/1990 6:29,12/28/1990 6:29
4/3/1987 11:38,11/22/2007,01:01:01.111111,1963-12-24 05:21:09.2501083 +00:00,4/3/1987 11:38,4/3/1987 11:38
7/2/1993 13:58,4/16/1992,01:01:01.1111111,1980-04-17 21:05:20.1541628 +00:00,7/2/1993 13:58,7/2/1993 13:58
3/2/2005 0:38,12/14/2000,01:07,2002-11-14 23:11:37.8470818 +00:00,3/2/2005 0:38,3/2/2005 0:38
2/1/1992 20:11,1/9/1978,01:01:07,1988-10-12 10:06:56.5826564 +00:00,2/1/1992 20:11,2/1/1992 20:11
6/11/1982 20:08,10/7/1963,01:01:01.1,1962-01-09 11:20:48.9300113 +00:00,6/11/1982 20:08,6/11/1982 20:08
12/13/1999 23:41,3/26/1994,01:01:01.11,1992-06-06 20:03:26.7671412 +00:00,12/13/1999 23:41,12/13/1999 23:41
5/11/1983 13:59,9/17/1957,01:01:01.111,1974-04-06 19:51:45.3225046 +00:00,5/11/1983 13:59,5/11/1983 13:59
3/31/1983 16:54,9/22/1986,01:01:01.1111,1997-03-21 20:41:08.6127696 +00:00,3/31/1983 16:54,3/31/1983 16:54
8/14/2005 7:27,7/6/1970,01:01:01.11111,1983-08-21 12:35:57.1641000 +00:00,8/14/2005 7:27,8/14/2005 7:27
12/19/1999 7:51,3/29/1975,01:01:01.111111,1962-06-27 16:35:00.4857847 +00:00,12/19/1999 7:51,12/19/1999 7:51
3/16/1983 22:43,6/30/1963,01:01:01.1111111,2006-12-24 07:21:15.0023370 +00:00,3/16/1983 22:43,3/16/1983 22:43
11/6/2001 9:11,10/31/1969,01:07,1962-01-19 14:36:14.3433839 +00:00,11/6/2001 9:11,11/6/2001 9:11
6/2/1980 17:48,8/21/1985,01:01:07,2001-06-13 21:42:07.8041488 +00:00,6/2/1980 17:48,6/2/1980 17:48
1/26/1995 8:31,10/10/1982,01:01:01.1,1974-08-22 21:44:33.1905259 +00:00,1/26/1995 8:31,1/26/1995 8:31
11/8/1997 17:46,7/9/2000,01:01:01.11,1989-12-24 18:46:59.8296370 +00:00,11/8/1997 17:46,11/8/1997 17:46
6/12/2003 18:01,5/21/1982,01:01:01.111,1998-02-20 12:44:22.1574988 +00:00,6/12/2003 18:01,6/12/2003 18:01
1/14/1981 0:15,12/5/1968,01:01:01.1111,1956-04-08 02:29:22.3011004 +00:00,1/14/1981 0:15,1/14/1981 0:15
6/21/2005 9:40,7/17/2006,01:01:01.11111,1984-10-15 03:58:38.2596200 +00:00,6/21/2005 9:40,6/21/2005 9:40
8/6/2006 12:17,3/4/1964,01:01:01.111111,1983-06-11 17:04:33.6011330 +00:00,8/6/2006 12:17,8/6/2006 12:17
5/12/1981 8:34,10/25/1964,01:01:01.1111111,1981-12-01 11:10:18.1856954 +00:00,5/12/1981 8:34,5/12/1981 8:34
2/2/1990 9:28,9/29/1962,01:07,1958-01-14 06:21:30.6196447 +00:00,2/2/1990 9:28,2/2/1990 9:28
8/23/1980 13:31,8/18/1977,01:01:07,1978-11-03 22:36:16.6923419 +00:00,8/23/1980 13:31,8/23/1980 13:31
7/16/1980 8:33,6/21/1968,01:01:01.1,1983-02-28 22:54:53.2314080 +00:00,7/16/1980 8:33,7/16/1980 8:33
1/28/1995 19:30,3/3/1984,01:01:01.11,1977-05-22 08:31:16.3058433 +00:00,1/28/1995 19:30,1/28/1995 19:30
11/16/2004 16:33,11/26/1956,01:01:01.111,1988-05-27 13:29:22.1530340 +00:00,11/16/2004 16:33,11/16/2004 16:33
4/22/2000 7:26,10/29/1987,01:01:01.1111,2004-11-20 04:39:58.4794412 +00:00,4/22/2000 7:26,4/22/2000 7:26
11/7/1994 23:44,11/10/1998,01:01:01.11111,1966-04-20 16:05:01.6692282 +00:00,11/7/1994 23:44,11/7/1994 23:44
10/25/1982 0:22,1/7/2002,01:01:01.111111,1956-09-10 16:07:57.7723165 +00:00,10/25/1982 0:22,10/25/1982 0:22
6/4/1992 23:56,5/2/1982,01:01:01.1111111,1978-04-28 12:31:07.6465393 +00:00,6/4/1992 23:56,6/4/1992 23:56
8/7/1985 0:20,8/7/1985,01:07,1974-11-04 08:18:54.1775408 +00:00,8/7/1985 0:20,8/7/1985 0:20
6/4/1988 23:25,4/13/1967,01:01:07,2003-09-17 10:34:30.0463098 +00:00,6/4/1988 23:25,6/4/1988 23:25
11/10/1988 20:06,10/31/1969,01:01:01.1,1988-07-11 21:23:03.0276980 +00:00,11/10/1988 20:06,11/10/1988 20:06
7/14/1990 2:41,10/10/2001,01:01:01.11,1993-11-24 13:20:40.7400102 +00:00,7/14/1990 2:41,7/14/1990 2:41
1/12/2001 2:05,4/20/2006,01:01:01.111,1989-12-31 19:52:09.8082296 +00:00,1/12/2001 2:05,1/12/2001 2:05
2/9/1988 22:36,7/10/1960,01:01:01.1111,1997-07-13 01:13:15.5870634 +00:00,2/9/1988 22:36,2/9/1988 22:36
5/22/1980 7:45,9/8/1956,01:01:01.11111,1970-02-06 22:02:18.0543542 +00:00,5/22/1980 7:45,5/22/1980 7:45
12/26/2005 18:27,12/2/2005,01:01:01.111111,1990-03-11 16:53:19.0725040 +00:00,12/26/2005 18:27,12/26/2005 18:27
6/23/1981 0:49,7/19/1965,01:01:01.1111111,1975-02-12 15:51:08.4401927 +00:00,6/23/1981 0:49,6/23/1981 0:49
7/26/1993 10:10,8/24/1970,01:07,2005-05-14 01:55:37.0016442 +00:00,7/26/1993 10:10,7/26/1993 10:10
7/1/1988 15:42,11/29/2000,01:01:07,1954-01-21 13:26:35.1084362 +00:00,7/1/1988 15:42,7/1/1988 15:42
10/11/1993 11:20,5/24/1994,01:01:01.1,1977-02-09 15:58:27.3330044 +00:00,10/11/1993 11:20,10/11/1993 11:20
1/26/2001 1:33,4/17/1986,01:01:01.11,1977-02-13 17:33:50.3306516 +00:00,1/26/2001 1:33,1/26/2001 1:33
5/30/2000 7:35,4/19/1995,01:01:01.111,1960-07-20 17:38:27.9394859 +00:00,5/30/2000 7:35,5/30/2000 7:35
7/17/1996 20:50,10/18/1998,01:01:01.1111,1990-11-29 23:06:26.3424748 +00:00,7/17/1996 20:50,7/17/1996 20:50
4/10/1986 20:09,6/15/1967,01:01:01.11111,1985-09-09 21:12:02.9524610 +00:00,4/10/1986 20:09,4/10/1986 20:09
6/10/1983 15:18,4/5/1968,01:01:01.111111,1997-11-03 08:12:05.8807812 +00:00,6/10/1983 15:18,6/10/1983 15:18
7/21/1991 4:19,4/29/1996,01:01:01.1111111,2002-11-05 20:02:11.1549180 +00:00,7/21/1991 4:19,7/21/1991 4:19
12/7/1992 19:55,6/16/1959,01:07,2003-06-21 22:50:52.5049324 +00:00,12/7/1992 19:55,12/7/1992 19:55
4/14/1989 23:21,10/25/1996,01:01:07,1993-06-23 09:12:24.4028576 +00:00,4/14/1989 23:21,4/14/1989 23:21
1/4/1980 2:30,10/11/2006,01:01:01.1,1966-08-19 08:19:35.2375474 +00:00,1/4/1980 2:30,1/4/1980 2:30
8/10/1999 22:51,12/19/1997,01:01:01.11,1969-06-10 08:45:03.5032478 +00:00,8/10/1999 22:51,8/10/1999 22:51
2/14/1988 19:02,12/25/1997,01:01:01.111,2001-05-24 13:24:59.7632684 +00:00,2/14/1988 19:02,2/14/1988 19:02
9/24/1994 8:08,9/21/1958,01:07,1978-07-11 06:48:05.7995266 +00:00,9/24/1994 8:08,9/24/1994 8:08
3/7/1988 9:46,3/17/1962,01:01:07,1964-09-09 22:49:35.6972621 +00:00,3/7/1988 9:46,3/7/1988 9:46
11/24/1980 21:00,10/8/1977,01:01:01.1,1973-02-27 01:33:15.1381516 +00:00,11/24/1980 21:00,11/24/1980 21:00
8/10/1986 22:07,4/7/1983,01:01:01.11,1993-02-18 06:44:52.5577664 +00:00,8/10/1986 22:07,8/10/1986 22:07
12/17/1992 5:25,10/27/1976,01:01:01.111,2005-02-16 22:10:26.9227548 +00:00,12/17/1992 5:25,12/17/1992 5:25
2/2/1990 5:07,10/13/1969,01:01:01.1111,1978-06-26 14:40:21.5412386 +00:00,2/2/1990 5:07,2/2/1990 5:07
3/17/1995 3:38,2/13/1974,01:01:01.11111,1953-05-18 20:37:34.4296223 +00:00,3/17/1995 3:38,3/17/1995 3:38
2/18/1990 12:43,12/9/1983,01:01:01.111111,1965-02-18 06:40:50.4505701 +00:00,2/18/1990 12:43,2/18/1990 12:43
2/4/1985 23:56,5/17/2003,01:01:01.1111111,1979-02-18 03:58:25.0979129 +00:00,2/4/1985 23:56,2/4/1985 23:56
7/17/1980 13:36,9/11/1963,01:07,1970-07-28 03:43:47.5501880 +00:00,7/17/1980 13:36,7/17/1980 13:36
10/25/1998 16:58,5/23/1957,01:01:07,1971-11-25 08:10:00.9662303 +00:00,10/25/1998 16:58,10/25/1998 16:58
1/8/2000 7:06,11/28/1992,01:01:01.1,1961-10-18 04:17:02.9865593 +00:00,1/8/2000 7:06,1/8/2000 7:06
7/16/1991 8:25,12/17/1960,01:01:01.11,1966-10-10 06:00:30.4394748 +00:00,7/16/1991 8:25,7/16/1991 8:25
5/5/2002 2:38,8/29/2001,01:01:01.111,1971-06-15 09:58:11.9746387 +00:00,5/5/2002 2:38,5/5/2002 2:38
4/26/1991 6:29,1/21/1976,01:01:01.1111,1976-02-25 01:15:33.6033738 +00:00,4/26/1991 6:29,4/26/1991 6:29
5/21/1987 15:43,5/3/1987,01:01:01.11111,1964-06-14 01:49:57.9959190 +00:00,5/21/1987 15:43,5/21/1987 15:43
12/17/1986 9:55,4/3/1975,01:01:01.111111,1985-02-08 20:31:17.6034624 +00:00,12/17/1986 9:55,12/17/1986 9:55
6/19/1997 10:00,11/1/1996,01:01:01.1111111,1972-11-17 20:44:41.7752828 +00:00,6/19/1997 10:00,6/19/1997 10:00
6/15/2005 23:35,6/18/1984,01:07,1960-12-12 19:51:03.0849947 +00:00,6/15/2005 23:35,6/15/2005 23:35
7/23/2007 23:27,5/19/1956,01:01:07,1989-02-23 10:38:13.8609078 +00:00,7/23/2007 23:27,7/23/2007 23:27
11/26/1991 23:30,11/24/1988,01:01:01.1,1987-06-03 02:03:01.2579756 +00:00,11/26/1991 23:30,11/26/1991 23:30
2/4/1998 20:34,4/6/1971,01:01:01.11,1982-05-22 03:37:58.4926968 +00:00,2/4/1998 20:34,2/4/1998 20:34
7/31/1995 21:15,6/4/1978,01:01:01.111,1957-10-22 19:11:50.8526909 +00:00,7/31/1995 21:15,7/31/1995 21:15
1/6/1997 7:56,6/14/1984,01:01:01.1111,1988-11-29 12:47:40.2889930 +00:00,1/6/1997 7:56,1/6/1997 7:56
3/25/1988 5:56,5/2/1990,01:01:01.11111,1971-04-17 04:57:48.7528559 +00:00,3/25/1988 5:56,3/25/1988 5:56
12/29/1991 11:43,9/3/1977,01:01:01.111111,2000-03-30 23:48:26.8889332 +00:00,12/29/1991 11:43,12/29/1991 11:43
10/19/1988 23:21,9/20/1969,01:01:01.1111111,1999-09-11 11:19:13.3533822 +00:00,10/19/1988 23:21,10/19/1988 23:21
6/9/2001 1:15,8/23/1996,01:07,1998-07-24 05:17:16.2722530 +00:00,6/9/2001 1:15,6/9/2001 1:15
10/3/1988 3:07,7/2/1999,01:01:07,1955-01-16 08:37:47.3245231 +00:00,10/3/1988 3:07,10/3/1988 3:07
12/1/1981 3:49,5/27/1992,01:01:01.1,1970-10-29 17:14:09.1642958 +00:00,12/1/1981 3:49,12/1/1981 3:49
7/11/2001 1:01,3/16/1958,01:01:01.11,1971-03-20 06:55:33.3694589 +00:00,7/11/2001 1:01,7/11/2001 1:01
6/1/1992 21:26,7/23/1983,01:01:01.111,1964-09-10 04:11:32.4089919 +00:00,6/1/1992 21:26,6/1/1992 21:26
12/27/1993 1:30,8/19/1995,01:01:01.1111,1958-05-27 23:33:50.6742929 +00:00,12/27/1993 1:30,12/27/1993 1:30
4/21/1980 4:22,4/18/1977,01:01:01.11111,1955-04-26 21:09:30.2830416 +00:00,4/21/1980 4:22,4/21/1980 4:22
2/16/2002 11:59,2/11/1964,01:01:01.111111,1963-01-02 14:34:57.2281715 +00:00,2/16/2002 11:59,2/16/2002 11:59
5/8/1982 16:54,7/26/1992,01:01:01.1111111,1982-03-17 14:31:05.0427480 +00:00,5/8/1982 16:54,5/8/1982 16:54
2/18/2000 5:05,7/14/1981,01:07,1969-11-04 18:18:54.6700782 +00:00,2/18/2000 5:05,2/18/2000 5:05
7/2/1981 0:29,4/4/1985,01:01:07,1957-05-25 18:28:23.0292969 +00:00,7/2/1981 0:29,7/2/1981 0:29
6/5/1995 2:21,11/12/1987,01:01:01.1,1972-12-19 23:51:51.1315993 +00:00,6/5/1995 2:21,6/5/1995 2:21
11/24/1995 13:19,2/20/1989,01:01:01.11,1964-09-16 02:12:57.5312654 +00:00,11/24/1995 13:19,11/24/1995 13:19
4/7/1994 21:12,6/5/1999,01:01:01.111,1974-09-27 19:13:34.0105704 +00:00,4/7/1994 21:12,4/7/1994 21:12
6/7/1983 21:27,9/16/1994,01:01:01.1111,1993-03-26 19:14:46.5510742 +00:00,6/7/1983 21:27,6/7/1983 21:27
5/27/1983 15:46,,01:01:01.11111,,5/27/1983 15:46,5/27/1983 15:46
3/26/1993 21:43,7/16/2005,01:01:01.111111,1982-12-03 09:28:10.0105232 +00:00,3/26/1993 21:43,3/26/1993 21:43
4/3/1982 8:34,9/14/1983,01:01:01.1111111,1959-07-17 12:14:39.7828164 +00:00,4/3/1982 8:34,4/3/1982 8:34
5/23/1980 0:28,11/26/1981,01:07,1958-03-23 09:23:49.3644213 +00:00,5/23/1980 0:28,5/23/1980 0:28
1/2/1985 12:24,5/22/1955,01:01:07,2006-10-02 13:21:24.9529266 +00:00,1/2/1985 12:24,1/2/1985 12:24
12/6/1991 17:32,11/2/1990,01:01:01.1,1977-02-20 17:05:55.9030000 +00:00,12/6/1991 17:32,12/6/1991 17:32
2/14/2000 8:49,10/16/1973,01:01:01.11,1967-03-29 11:13:50.9778223 +00:00,2/14/2000 8:49,2/14/2000 8:49
3/1/1984 12:35,3/15/2000,01:01:01.111,1974-09-10 06:56:32.2774073 +00:00,3/1/1984 12:35,3/1/1984 12:35
12/22/1985 9:59,12/28/1961,01:01:01.1111,1991-05-25 18:12:13.1589988 +00:00,12/22/1985 9:59,12/22/1985 9:59
10/26/1999 13:21,3/14/1992,01:01:01.11111,1971-05-14 02:19:34.9014700 +00:00,10/26/1999 13:21,10/26/1999 13:21
7/20/1982 2:55,12/24/2007,01:01:01.111111,1973-08-06 12:27:42.6275749 +00:00,7/20/1982 2:55,7/20/1982 2:55
1/17/2000 23:24,4/25/1975,01:01:01.1111111,1958-09-07 12:28:32.1525526 +00:00,1/17/2000 23:24,1/17/2000 23:24
3/19/2004 19:33,8/3/1994,01:07,1988-04-15 22:06:49.6423402 +00:00,3/19/2004 19:33,3/19/2004 19:33
8/18/2004 11:34,2/1/1962,01:01:07,1966-12-23 11:21:58.5052928 +00:00,8/18/2004 11:34,8/18/2004 11:34
8/6/2000 12:32,6/18/1995,01:01:01.1,2004-02-19 03:10:07.3068300 +00:00,8/6/2000 12:32,8/6/2000 12:32
11/18/1991 13:04,10/14/1991,01:01:01.11,1959-11-20 03:37:44.8445711 +00:00,11/18/1991 13:04,11/18/1991 13:04
5/17/2006 16:11,4/26/2001,01:01:01.111,1992-03-29 12:45:34.8491584 +00:00,5/17/2006 16:11,5/17/2006 16:11
12/19/1980 17:41,12/6/2000,01:01:01.1111,1974-11-05 01:47:03.8049105 +00:00,12/19/1980 17:41,12/19/1980 17:41
4/15/1981 5:46,2/23/2007,01:01:01.11111,1957-11-19 22:22:00.0338217 +00:00,4/15/1981 5:46,4/15/1981 5:46
10/7/2001 2:23,1/24/1953,01:01:01.111111,1986-10-15 03:21:08.1878562 +00:00,10/7/2001 2:23,10/7/2001 2:23
5/18/1981 9:35,6/23/1985,01:01:01.1111111,1962-10-25 15:20:18.1573692 +00:00,5/18/1981 9:35,5/18/1981 9:35
3/7/1983 20:06,6/9/1992,01:07,1963-02-03 22:03:03.1260469 +00:00,3/7/1983 20:06,3/7/1983 20:06
1/6/1987 12:36,12/21/1963,01:01:07,1961-04-22 10:44:15.9336172 +00:00,1/6/1987 12:36,1/6/1987 12:36
5/25/1986 19:32,6/28/1958,01:01:01.1,2007-05-09 20:48:14.1807292 +00:00,5/25/1986 19:32,5/25/1986 19:32
1/12/1986 5:36,10/31/1981,01:01:01.11,1960-03-17 03:58:28.5572383 +00:00,1/12/1986 5:36,1/12/1986 5:36
3/27/1991 4:03,4/11/2005,01:01:01.111,1956-05-24 04:43:12.3122664 +00:00,3/27/1991 4:03,3/27/1991 4:03
3/18/1980 14:38,8/31/1991,01:01:01.1111,1964-06-16 08:51:00.1564332 +00:00,3/18/1980 14:38,3/18/1980 14:38
12/18/1988 13:34,7/20/1990,01:01:01.11111,1961-06-13 19:23:14.7464672 +00:00,12/18/1988 13:34,12/18/1988 13:34
4/2/1995 10:39,6/27/1991,01:01:01.111111,2001-12-09 10:44:28.5606258 +00:00,4/2/1995 10:39,4/2/1995 10:39
6/17/1985 9:26,10/21/1958,01:01:01.1111111,2002-08-09 07:31:03.3258410 +00:00,6/17/1985 9:26,6/17/1985 9:26
1/15/1982 7:39,12/29/1997,01:08,1980-09-17 02:02:54.5741654 +00:00,1/15/1982 7:39,1/15/1982 7:39
7/23/1989 10:15,12/21/1961,01:01:08,2007-11-28 20:52:50.6436836 +00:00,7/23/1989 10:15,7/23/1989 10:15
4/17/1993 2:15,4/29/2003,01:01:01.1,2004-03-27 17:38:05.5537294 +00:00,4/17/1993 2:15,4/17/1993 2:15
6/21/1988 2:02,12/15/1964,01:01:01.11,1967-05-30 15:24:39.8503374 +00:00,6/21/1988 2:02,6/21/1988 2:02
9/11/1994 4:47,3/11/2002,01:01:01.111,2002-03-08 06:48:14.7069014 +00:00,9/11/1994 4:47,9/11/1994 4:47
5/6/1982 23:32,9/21/1973,01:01:01.1111,2007-06-18 18:09:48.4821734 +00:00,5/6/1982 23:32,5/6/1982 23:32
10/5/1994 23:22,9/21/2002,01:01:01.11111,2006-04-07 06:57:11.0698746 +00:00,10/5/1994 23:22,10/5/1994 23:22
11/3/1987 5:27,7/20/1955,01:01:01.111111,1983-09-10 03:23:50.9245718 +00:00,11/3/1987 5:27,11/3/1987 5:27
12/26/1986 23:19,12/12/1987,01:01:01.1111111,,12/26/1986 23:19,12/26/1986 23:19
11/13/2004 5:50,11/2/1994,01:08,1972-07-14 15:36:23.7999292 +00:00,11/13/2004 5:50,11/13/2004 5:50
4/25/1981 16:26,12/5/2003,01:01:08,1976-02-09 06:42:30.9859331 +00:00,4/25/1981 16:26,4/25/1981 16:26
8/3/1984 14:31,6/9/2004,01:01:01.1,1985-06-16 00:05:22.3755600 +00:00,8/3/1984 14:31,8/3/1984 14:31
12/9/2003 17:50,7/5/1990,01:01:01.11,1976-11-13 22:20:43.9948456 +00:00,12/9/2003 17:50,12/9/2003 17:50
9/15/1981 11:39,,01:01:01.111,1971-08-23 14:25:34.1655243 +00:00,9/15/1981 11:39,9/15/1981 11:39
11/13/1989 18:30,3/15/1953,01:01:01.1111,2007-06-17 14:54:34.2628258 +00:00,11/13/1989 18:30,11/13/1989 18:30
12/9/2001 2:06,3/23/1958,01:01:01.11111,2005-08-12 18:27:50.7418842 +00:00,12/9/2001 2:06,12/9/2001 2:06
2/1/1984 8:50,3/30/1961,01:01:01.111111,1959-01-04 15:43:00.2564392 +00:00,2/1/1984 8:50,2/1/1984 8:50
6/30/2005 0:26,1/17/1954,01:01:01.1111111,1978-02-10 01:27:01.0319528 +00:00,6/30/2005 0:26,6/30/2005 0:26
10/1/1989 4:23,3/17/1968,01:08,1996-05-03 09:47:31.7777488 +00:00,10/1/1989 4:23,10/1/1989 4:23
4/1/1988 16:00,8/26/1976,01:01:08,1966-11-13 11:24:49.9213416 +00:00,4/1/1988 16:00,4/1/1988 16:00
